Date,Open,High,Low,Close,Volume,Adj Close
2006-10-31,3.03402,3.03402,3.03402,3.03402,000,3.03402
2006-09-29,2.94371,2.94371,2.94371,2.94371,000,2.94371
2006-08-31,2.83303,2.83303,2.83303,2.83303,000,2.83303
2006-07-31,2.6641,2.6641,2.6641,2.6641,000,2.6641
2006-06-30,2.54445,2.54445,2.54445,2.54445,000,2.54445
2006-05-31,2.53185,2.53185,2.53185,2.53185,000,2.53185
2006-04-28,2.50516,2.50516,2.50516,2.50516,000,2.50516
2006-03-31,2.40676,2.40676,2.40676,2.40676,000,2.40676
2006-02-28,2.42989,2.42989,2.42989,2.42989,000,2.42989
2006-01-31,2.31657,2.31657,2.31657,2.31657,000,2.31657
2005-12-30,2.21867,2.21867,2.21867,2.21867,000,2.21867
2005-11-30,2.09705,2.09705,2.09705,2.09705,000,2.09705
2005-10-31,2.02401,2.02401,2.02401,2.02401,000,2.02401
2005-09-30,2.04876,2.04876,2.04876,2.04876,000,2.04876
2005-08-31,1.95484,1.95484,1.95484,1.95484,000,1.95484
2005-07-29,1.9372,1.9372,1.9372,1.9372,000,1.9372
2005-06-30,1.8683,1.8683,1.8683,1.8683,000,1.8683
2005-05-31,1.85845,1.85845,1.85845,1.85845,000,1.85845
2005-04-29,1.79498,1.79498,1.79498,1.79498,000,1.79498
2005-03-31,1.82438,1.82438,1.82438,1.82438,000,1.82438
2005-02-28,1.88724,1.88724,1.88724,1.88724,000,1.88724
2005-01-31,1.83893,1.83893,1.83893,1.83893,000,1.83893
2004-12-31,1.87307,1.87307,1.87307,1.87307,000,1.87307
2004-11-30,1.79142,1.79142,1.79142,1.79142,000,1.79142
2004-10-29,1.63868,1.63868,1.63868,1.63868,000,1.63868
2004-09-30,1.55861,1.55861,1.55861,1.55861,000,1.55861
2004-08-31,1.4668,1.4668,1.4668,1.4668,000,1.4668
2004-07-30,1.40119,1.40119,1.40119,1.40119,000,1.40119
2004-06-30,1.41397,1.41397,1.41397,1.41397,000,1.41397
2004-05-31,1.38738,1.38738,1.38738,1.38738,000,1.38738
2004-04-30,1.403,1.403,1.403,1.403,000,1.403
2004-03-31,1.42488,1.42488,1.42488,1.42488,000,1.42488
2004-02-27,1.3967,1.3967,1.3967,1.3967,000,1.3967
2004-01-30,1.2715,1.2715,1.2715,1.2715,000,1.2715
2003-12-31,1.24279,1.24279,1.24279,1.24279,000,1.24279
2003-11-28,1.17475,1.17475,1.17475,1.17475,000,1.17475
2003-10-31,1.09072,1.09072,1.09072,1.09072,000,1.09072
2003-09-30,1.01458,1.01458,1.01458,1.01458,000,1.01458
2003-08-29,0.9106,0.9106,0.9106,0.9106,000,0.9106
2003-07-31,0.86439,0.86439,0.86439,0.86439,000,0.86439
2003-06-30,0.80415,0.80415,0.80415,0.80415,000,0.80415
2003-05-30,0.75664,0.75664,0.75664,0.75664,000,0.75664
2003-04-30,0.73233,0.73233,0.73233,0.73233,000,0.73233
2003-03-31,0.69123,0.69123,0.69123,0.69123,000,0.69123
2003-02-28,0.68241,0.68241,0.68241,0.68241,000,0.68241
2003-01-31,0.67666,0.67666,0.67666,0.67666,000,0.67666
2002-12-31,0.67806,0.67806,0.67806,0.67806,000,0.67806
2002-11-29,0.68029,0.68029,0.68029,0.68029,000,0.68029
2002-10-31,0.65563,0.65563,0.65563,0.65563,000,0.65563
2002-09-30,0.63942,0.63942,0.63942,0.63942,000,0.63942
2002-08-30,0.6714,0.6714,0.6714,0.6714,000,0.6714
2002-07-31,0.63706,0.63706,0.63706,0.63706,000,0.63706
2002-06-28,0.6702,0.6702,0.6702,0.6702,000,0.6702
2002-05-31,0.71731,0.71731,0.71731,0.71731,000,0.71731
2002-04-30,0.74544,0.74544,0.74544,0.74544,000,0.74544
2002-03-27,0.7379,0.7379,0.7379,0.7379,000,0.7379
2002-02-28,0.68897,0.68897,0.68897,0.68897,000,0.68897
2002-01-31,0.69,0.69,0.69,0.69,000,0.69
2001-12-31,0.65356,0.65356,0.65356,0.65356,000,0.65356
2001-11-30,0.59963,0.59963,0.59963,0.59963,000,0.59963
2001-10-31,0.56127,0.56127,0.56127,0.56127,000,0.56127
2001-09-28,0.52598,0.52598,0.52598,0.52598,000,0.52598
2001-08-31,0.61698,0.61698,0.61698,0.61698,000,0.61698
2001-07-31,0.65504,0.65504,0.65504,0.65504,000,0.65504
2001-06-29,0.65489,0.65489,0.65489,0.65489,000,0.65489
2001-05-31,0.65745,0.65745,0.65745,0.65745,000,0.65745
2001-04-30,0.60214,0.60214,0.60214,0.60214,000,0.60214
2001-03-30,0.54866,0.54866,0.54866,0.54866,000,0.54866
2001-02-28,0.60012,0.60012,0.60012,0.60012,000,0.60012
2001-01-31,0.65194,0.65194,0.65194,0.65194,000,0.65194
2000-12-29,0.56831,0.56831,0.56831,0.56831,000,0.56831
2000-11-30,0.59979,0.59979,0.59979,0.59979,000,0.59979
2000-10-31,0.6254,0.6254,0.6254,0.6254,000,0.6254
2000-09-29,0.665,0.665,0.665,0.665,000,0.665
2000-08-31,0.66769,0.66769,0.66769,0.66769,000,0.66769
2000-07-31,0.64959,0.64959,0.64959,0.64959,000,0.64959
2000-06-30,0.6879,0.6879,0.6879,0.6879,000,0.6879
2000-05-31,0.6107,0.6107,0.6107,0.6107,000,0.6107
2000-04-28,0.66455,0.66455,0.66455,0.66455,000,0.66455
2000-03-31,0.7537,0.7537,0.7537,0.7537,000,0.7537
2000-02-29,0.7058,0.7058,0.7058,0.7058,000,0.7058
2000-01-31,0.62309,0.62309,0.62309,0.62309,000,0.62309
